p_date,ticker_code,EPS_Q_EST,REV_Q_EST,EPS_A_EST,REV_A_EST,EPS_Q_EST_FP,REV_Q_EST_FP,EPS_A_EST_FP,REV_A_EST_FP,EPS_LT,PRICE_LT,REV_Q_ACT,NI_Q_ACT,REV_A_ACT,NI_A_ACT,ACT_CLOSE_PRICE,ACT_OPEN_PRICE,ACT_HIGH_PRICE,ACT_LOW_PRICE,ACT_VOLUME
1/31/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,820.19,819.5,823.07,813.4,2020.18
2/1/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,815.24,824,824,812.25,2251.047
2/2/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,818.26,815,824.56,812.051,1689.179
2/3/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,820.13,823.13,826.13,819.35,1528.095
2/6/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,821.62,820.92,822.39,814.29,1350.875
2/7/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,829.23,825.5,831.92,823.2927,1666.605
2/8/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,829.88,830.53,834.25,825.11,1302.225
2/9/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,830.06,831.73,831.98,826.5,1194.238
2/10/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,834.85,832.95,837.15,830.51,1415.128
2/13/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,838.96,837.7,841.735,836.246,1295.708
2/14/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,840.03,839.77,842,835.83,1363.345
2/15/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,837.32,838.81,841.7725,836.22,1357.185
2/16/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,842.17,838.5,842.69,837.26,1005.084
2/17/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,846.55,841.31,846.94,839.78,1461.21
2/21/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,43100,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.27,847.99,852.2,846.55,1261.062
2/22/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,851.36,848,853.79,846.7101,1224.889
2/23/17,GOOGL,8.33186325,33059.70833,33.327453,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,851,851.08,852.62,842.5,1386.681
2/24/17,GOOGL,8.33186325,33059.70833,39.076949,132238.8333,0,0,43465,0,17.60725,977.585366,22433.25,4869.5,89733,19478,847.81,847.65,848.36,842.9601,1346.189
2/27/17,GOOGL,8.33186325,33059.70833,39.076949,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.67,844.95,850.67,843.01,1010.333
2/28/17,GOOGL,8.33186325,33059.70833,39.076949,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,844.93,847.35,848.83,841.4423,1383.119
3/1/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,43100,0,17.60725,977.585366,22433.25,4869.5,89733,19478,856.75,851.38,858,849.02,1818.671
3/2/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.85,856.31,856.49,848.72,1250.938
3/3/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.08,848.94,850.82,844.705,1006.612
3/6/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,847.27,846.86,848.94,841.17,1047.872
3/7/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,851.15,847.26,853.33,845.52,1038.696
3/8/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,853.64,853.12,856.93,851.25,1029.834
3/9/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,857.84,853.69,860.71,852.67,1347.697
3/10/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,861.405,862.7,864.229,857.61,1336.585
3/13/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,864.58,860.83,867.13,860.82,1166.605
3/14/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,865.91,863.75,867.58,860.13,1061.692
3/15/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,868.39,867.94,869.88,861.295,1332.885
3/16/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,870,870.53,872.71,867.52,1104.452
3/17/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,872.37,873.68,874.42,868.37,1868.252
3/20/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,867.91,869.48,870.34,864.665,1542.199
3/21/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,850.14,870.06,873.47,847.687,2537.978
3/22/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.8,849.48,855.35,847,1366.749
3/23/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,839.65,841.39,841.69,833,3287.669
3/24/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,835.14,842,844,829.1,2105.682
3/27/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,838.51,828.09,841.38,824.3,1935.211
3/28/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,840.63,839.69,845.4,832.265,1519.202
3/29/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.87,842.75,851.585,841.38,1457.347
3/30/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,849.48,851.98,852,846.77,949.398
3/31/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,847.8,846.83,849.56,845.2445,1440.982
4/3/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,856.75,848.75,859,847.5298,1969.402
4/4/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,852.57,848,853,847.505,1348.494
4/5/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,848.91,854.71,860.59,847.52,1855.153
4/6/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,845.095,849.5,853.59,844,1533.564
4/7/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,842.1,845,845.88,837.3,1111.61
4/10/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,841.7,841.54,846.7372,840.79,1046.215
4/11/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,839.88,841.7,844.63,834.6,974.343
4/12/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,841.46,838.46,843.72,837.59,1135.775
4/13/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,44196,17.60725,977.585366,22433.25,4869.5,89733,19478,840.18,841.04,843.73,837.8503,1073.65
4/17/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,855.13,841.38,855.64,841.03,1049.125
4/18/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,853.99,852.54,857.39,851.25,936.201
4/19/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,856.51,857.3849,860.2,853.5275,1080.336
4/20/17,GOOGL,8.33186325,33059.70833,33.529032,132238.8333,0,0,0,0,17.60725,977.585366,22433.25,4869.5,89733,19478,860.08,859.74,863.93,857.5,1188.843
4/21/17,GOOGL,8.33186325,33059.70833,53.615714,101367.1333,0,0,44196,43465,17.60725,977.585366,22433.25,4869.5,89733,19478,858.95,860.62,862.44,857.73,1172.87
4/24/17,GOOGL,8.33186325,33059.70833,45.707732,87079.86571,0,0,43830,43100,17.60725,977.585366,22433.25,4869.5,89733,19478,878.93,868.44,879.96,866.11,1696.483
4/25/17,GOOGL,8.33186325,33059.70833,39.142176,101367.1636,0,0,43465,43465,17.80725,981.243902,22433.25,4869.5,89733,19478,888.84,882.26,892.25,879.2801,2038.032
4/26/17,GOOGL,8.33186325,33059.70833,39.056019,101367.1636,0,0,43465,0,17.80725,981.243902,22433.25,4869.5,89733,19478,889.14,891.39,892.99,885.15,1323.297
4/27/17,GOOGL,8.33186325,33059.70833,39.056019,101367.1636,0,0,0,0,17.80725,981.243902,22433.25,4869.5,89733,19478,891.44,890,893.3774,887.18,2342.303
4/28/17,GOOGL,8.33186325,33059.70833,54.74,133940.5,0,0,44196,44196,18.2875,1037.365854,22433.25,4869.5,89733,19478,924.52,929,935.9,923.22,3845.857
5/1/17,GOOGL,8.33186325,33059.70833,40.133888,102626.7143,0,0,43465,43465,18.2875,1040.658537,22433.25,4869.5,89733,19478,932.82,924.15,935.82,920.8,2327.782
5/2/17,GOOGL,8.33186325,33059.70833,46.5796,102626.7143,0,0,43830,0,18.2875,1044.317073,22433.25,4869.5,89733,19478,937.09,933.27,942.985,931,1751.292
5/3/17,GOOGL,8.33186325,33059.70833,46.5796,102626.7143,0,0,0,0,18.2875,1044.317073,22433.25,4869.5,89733,19478,948.45,936.05,950.2,935.21,1824.759
5/4/17,GOOGL,8.33186325,33059.70833,46.5796,102626.7143,0,0,0,0,18.2875,1044.317073,22433.25,4869.5,89733,19478,954.72,950.29,959.14,947.37,1938.26
5/5/17,GOOGL,8.33186325,33059.70833,40.090717,102634.7429,0,0,43465,43465,18.2875,1048.463415,22433.25,4869.5,89733,19478,950.28,956.72,958.4395,948.0986,1615.548
5/8/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,43465,43465,18.2875,1050.414634,22433.25,4869.5,89733,19478,958.69,947.45,960.99,947.395,1876.69
5/9/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,956.71,961.33,962.2,954.4,1687.942
5/10/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,954.84,956.22,956.71,949.84,1145.969
5/11/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,955.89,951.29,957.99,948.61,1031.093
5/12/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,955.14,957.85,957.98,952.06,1214.851
5/15/17,GOOGL,8.33186325,33059.70833,40.115107,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,959.22,955.29,962.7,952.82,1337.697
5/16/17,GOOGL,8.33186325,33059.70833,33.679233,102726.1714,0,0,43100,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,964.61,963.55,965.8955,960.35,1101.544
5/17/17,GOOGL,8.33186325,33059.70833,33.661621,102726.1714,0,0,43100,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,942.17,959.7,960.99,940.06,2449.058
5/18/17,GOOGL,8.33186325,33059.70833,33.661621,102726.1714,0,0,0,0,18.2875,1050.414634,22433.25,4869.5,89733,19478,950.5,943.2,954.18,941.27,1800.465
5/19/17,GOOGL,8.33186325,33059.70833,33.654536,102726.1714,0,0,43100,0,19.73,1054,22433.25,4869.5,89733,19478,954.65,952.82,959.56,952,1360.299
5/22/17,GOOGL,8.33186325,33059.70833,33.654536,102726.1714,0,0,0,0,19.73,1054,22433.25,4869.5,89733,19478,964.07,957,964.82,956.56,1387.392
5/23/17,GOOGL,8.33186325,33059.70833,46.65258,118768.8824,0,0,43830,43830,19.73,1058.97561,22433.25,4869.5,89733,19478,970.55,969.96,974.51,964.5,1545.421
5/24/17,GOOGL,8.33186325,33059.70833,46.65258,118768.8824,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,977.61,975.26,978.1151,971.6299,1142.488
5/25/17,GOOGL,8.33186325,33059.70833,46.65258,118768.8824,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,991.86,979,995.78,977.82,1954.149
5/26/17,GOOGL,8.33186325,33059.70833,46.65258,118768.8824,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,993.27,992,996.39,987.36,1636.416
5/29/17,GOOGL,8.33186325,33059.70833,46.65258,118768.8824,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,993.27,992,996.39,987.36,0
5/30/17,GOOGL,8.33186325,33059.70833,46.65258,87978.60588,0,0,0,43100,19.73,1058.487805,22433.25,4869.5,89733,19478,996.17,992.5,997.62,991.3601,1516.685
5/31/17,GOOGL,8.33186325,33059.70833,46.65258,87978.60588,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,987.09,996.21,999.6,981.68,1724.095
6/1/17,GOOGL,8.33186325,33059.70833,46.65258,87978.60588,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,988.29,990.96,993.14,981.29,1306.384
6/2/17,GOOGL,8.33186325,33059.70833,46.65258,87978.60588,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,996.12,988.59,996.48,987.07,1735.469
6/5/17,GOOGL,8.33186325,33059.70833,46.65258,87978.60588,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,1003.88,997.89,1007.401,995.45,1378.916
6/6/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,43465,19.73,1058.487805,22433.25,4869.5,89733,19478,996.68,1003.31,1008.61,994.8,1552.114
6/7/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,1001.59,998.82,1003.91,995.81,1374.097
6/8/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,1004.28,1004.23,1005.6,996.62,1687.925
6/9/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,970.12,1005.49,1005.5,953.37,3647.857
6/12/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,0,19.73,1058.487805,22433.25,4869.5,89733,19478,961.81,958.72,968,936.795,4202.109
6/13/17,GOOGL,8.33186325,33059.70833,46.65258,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,970.5,972.04,977.91,962.01,2005.356
6/14/17,GOOGL,8.33186325,33059.70833,54.95,102705.7941,0,0,44196,0,19.73,1058.97561,22433.25,4869.5,89733,19478,967.93,975.5,979.7,959.5103,1505.486
6/15/17,GOOGL,8.33186325,33059.70833,54.95,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,960.18,948.02,960.6775,940.37,2427.639
6/16/17,GOOGL,8.33186325,33059.70833,54.95,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,958.62,957.91,959.95,948.7,2559.207
6/19/17,GOOGL,8.33186325,33059.70833,54.95,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,975.22,969.65,979.3,968.2,1468.837
6/20/17,GOOGL,8.33186325,33059.70833,40.157985,102705.7941,0,0,43465,0,19.73,1058.97561,22433.25,4869.5,89733,19478,968.99,975.31,980.79,968.2,1297.287
6/21/17,GOOGL,8.33186325,33059.70833,40.157985,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,978.59,970.79,979.67,969.16,1161.607
6/22/17,GOOGL,8.33186325,33059.70833,33.70748,102705.7941,0,0,43100,0,19.73,1058.97561,22433.25,4869.5,89733,19478,976.62,976.87,980.5,973.3148,1009.476
6/23/17,GOOGL,8.33186325,33059.70833,33.70748,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,986.09,975.5,986.62,974.46,1563.985
6/26/17,GOOGL,8.33186325,33059.70833,33.70748,102705.7941,0,0,0,0,19.73,1058.97561,22433.25,4869.5,89733,19478,972.09,990,993.99,970.33,1517.912
6/27/17,GOOGL,8.33186325,33059.70833,54.95,102705.7647,0,0,44196,43465,19.73,1058.97561,22433.25,4869.5,89733,19478,948.09,961.6,967.22,947.09,2443.602
6/28/17,GOOGL,8.33186325,33059.70833,46.69508,118985.6875,0,0,43830,43830,19.73,1059.829268,22433.25,4869.5,89733,19478,961.01,950.66,963.24,936.16,2745.568
6/29/17,GOOGL,8.33186325,33059.70833,46.69508,118985.6875,0,0,0,0,19.73,1059.829268,22433.25,4869.5,89733,19478,937.82,951.35,951.66,929.6,3206.674
6/30/17,GOOGL,8.33186325,33059.70833,46.67358,118985.6875,0,0,43830,0,19.73,1059.829268,22433.25,4869.5,89733,19478,929.68,943.99,944.9995,929.61,2287.662
7/3/17,GOOGL,8.33186325,33059.70833,46.719145,118985.6875,0,0,43830,0,19.73,1063.609756,22433.25,4869.5,89733,19478,919.46,933.22,934.24,915.31,1694.811
7/4/17,GOOGL,8.33186325,33059.70833,46.719145,118985.6875,0,0,0,0,19.73,1063.609756,22433.25,4869.5,89733,19478,919.46,933.22,934.24,915.31,0
7/5/17,GOOGL,8.33186325,33059.70833,46.719145,118985.6875,0,0,0,0,19.73,1063.609756,22433.25,4869.5,89733,19478,932.26,924.2,936.29,918.6305,2094.055
7/6/17,GOOGL,8.33186325,33059.70833,46.71795,118985.6875,0,0,43830,0,19.73,1063.609756,22433.25,4869.5,89733,19478,927.69,925,936.14,919.85,2014.855
7/7/17,GOOGL,8.33186325,33059.70833,55.205714,134735.8333,0,0,44196,44196,19.31,1063.609756,22433.25,4869.5,89733,19478,940.81,930.985,944.66,929.79,1663.302
7/10/17,GOOGL,8.33186325,33059.70833,55.115714,134590,0,0,44196,44196,19.31,1063.365854,22433.25,4869.5,89733,19478,951,941.95,953.13,941.95,1451.46
7/11/17,GOOGL,8.33186325,33059.70833,40.181975,134590,0,0,43465,0,19.31,1063.365854,22433.25,4869.5,89733,19478,953.53,950.52,954.89,945.12,1461.247
7/12/17,GOOGL,8.33186325,33059.70833,55.115714,134590,0,0,44196,44196,19.31,1063.365854,22433.25,4869.5,89733,19478,967.66,960.86,969.63,957.04,1602.115
7/13/17,GOOGL,8.33186325,33059.70833,55.11,134590,0,0,44196,0,19.31,1063.365854,22433.25,4869.5,89733,19478,968.85,970.8,978.7,964.8,1524.571
7/14/17,GOOGL,8.33186325,33059.70833,46.75448,134590,0,0,43830,0,19.31,1063.365854,22433.25,4869.5,89733,19478,976.91,974,977.54,970.15,1079.608
7/17/17,GOOGL,8.33186325,33059.70833,55.14,134590,0,0,44196,0,19.31,1063.365854,22433.25,4869.5,89733,19478,975.96,976.32,983.35,970.8,1660.464
7/18/17,GOOGL,8.33186325,33059.70833,31.320419,102784.3824,0,0,43100,43465,19.31,1063.365854,22433.25,4869.5,89733,19478,986.95,973.36,990.85,972.04,1413.335
7/19/17,GOOGL,8.33186325,33059.70833,46.79198,119303.75,0,0,43830,43830,19.24958,1063.365854,22433.25,4869.5,89733,19478,992.77,990.01,995.6,987.01,1412.148
7/20/17,GOOGL,8.33186325,33059.70833,54.915714,119345.5625,0,0,44196,43830,19.24958,1063.560976,22433.25,4869.5,89733,19478,992.19,997,998.68,984.62,1418.385
7/21/17,GOOGL,8.33186325,33059.70833,40.157995,102898.6765,0,0,43465,43465,19.24958,1063.560976,22433.25,4869.5,89733,19478,993.84,989,995.11,984.17,1463.322
7/24/17,GOOGL,8.33186325,33059.70833,46.751295,102898.6765,0,0,43830,0,19.24958,1063.560976,22433.25,4869.5,89733,19478,998.31,994.1,1006.19,990.2728,3984.532
7/25/17,GOOGL,8.33186325,33059.70833,54.66625,135993.1429,0,0,44196,44196,19.03544,1069.659524,22433.25,4869.5,89733,19478,969.03,970.7,976.73,963.8,5933.602
7/26/17,GOOGL,8.33186325,33059.70833,54.66625,135993.1429,0,0,0,0,19.03544,1069.659524,22433.25,4869.5,89733,19478,965.31,972.78,973.95,960.23,2221.625
7/27/17,GOOGL,8.33186325,33059.70833,54.66625,135993.1429,0,0,0,0,19.03544,1069.659524,22433.25,4869.5,89733,19478,952.51,969.18,969.52,937.06,3717.9
7/28/17,GOOGL,8.33186325,33059.70833,40.034281,135993.1429,0,0,43465,0,19.03544,1069.659524,22433.25,4869.5,89733,19478,958.33,947.99,961.79,945.31,1813.794
7/31/17,GOOGL,8.33186325,33059.70833,46.335123,135993.1429,0,0,43830,0,19.03544,1070.37381,22433.25,4869.5,89733,19478,945.5,960,961.1925,941.725,2293.389
8/1/17,GOOGL,8.33186325,33059.70833,46.335123,135993.1429,0,0,0,0,19.03544,1070.37381,22433.25,4869.5,89733,19478,946.56,947.81,954.49,944.96,1332.456
8/2/17,GOOGL,8.33186325,33059.70833,46.335123,135993.1429,0,0,0,0,19.03544,1070.37381,22433.25,4869.5,89733,19478,947.64,948.37,949.1,932.521,2039.418
8/3/17,GOOGL,8.33186325,33059.70833,46.335123,135993.1429,0,0,0,0,19.1693,1070.37381,22433.25,4869.5,89733,19478,940.3,949.1,950,939.44,1123.921
8/4/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,44196,44196,19.1693,1074.783721,22433.25,4869.5,89733,19478,945.79,943.95,947.54,939.795,1254.574
8/7/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,0,0,19.1693,1074.783721,22433.25,4869.5,89733,19478,945.75,947.52,948.96,943.5,1445.754
8/8/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,0,0,19.1693,1074.783721,22433.25,4869.5,89733,19478,944.19,944.29,952.49,942.48,1505.064
8/9/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,0,0,19.1693,1074.783721,22433.25,4869.5,89733,19478,940.08,938.45,943.76,933.92,1400.852
8/10/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,0,0,19.1693,1074.783721,22433.25,4869.5,89733,19478,923.59,935,936.3,921.7768,2707.393
8/11/17,GOOGL,8.33186325,33059.70833,54.48,135803,0,0,0,0,19.1693,1074.783721,22433.25,4869.5,89733,19478,930.09,923.71,933.36,921.22,1616.708
8/14/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,44196,44196,19.1693,1085.85,22433.25,4869.5,89733,19478,938.93,939.07,941.04,934.485,1150.612
8/15/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,938.08,941.03,943.07,936.64,1106.484
8/16/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,944.27,941.25,949.9,940.0391,1345.261
8/17/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,927.66,942.95,943.81,927.64,1695.694
8/18/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,926.18,926.98,931.02,923.45,1337.404
8/21/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,920.87,925.77,928.25,918.6,1301.243
8/22/17,GOOGL,8.33186325,33059.70833,55.61625,137236.1429,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,940.4,926.96,941.9617,926.17,1775.099
8/23/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,43465,43465,19.1693,1085.85,22433.25,4869.5,89733,19478,942.58,937,945.425,935.24,1134.464
8/24/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,936.89,943.71,946.31,930.74,1294.559
8/25/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,930.5,939.21,940.73,930.1,1187.313
8/28/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,928.13,931.88,934.85,926.11,1049.397
8/29/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,935.75,919.95,938.19,919.31,1158.576
8/30/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,943.63,935.67,945.86,934.05,1120.342
8/31/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,955.24,946.3,957.195,946.25,1693.313
9/1/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,951.99,957.47,958.33,950.28,1042.885
9/5/17,GOOGL,8.33186325,33059.70833,40.119751,103396.8788,0,0,0,0,19.1693,1085.85,22433.25,4869.5,89733,19478,941.48,946.86,951.3854,935.6,1460.83
